state,initial claims,continued claims,week,code
Maryland,"7,561","34,426",2005-12-24,MD
Maryland,"6,975","41,815",2005-12-31,MD
Maryland,"4,603","39,786",2006-01-07,MD
Maryland,"3,881","38,996",2006-01-14,MD
Maryland,"4,157","41,510",2006-01-21,MD
Maryland,"3,679","39,315",2006-01-28,MD
Maryland,"3,594","39,933",2006-02-04,MD
Maryland,"3,888","39,202",2006-02-11,MD
Maryland,"3,128","39,021",2006-02-18,MD
Maryland,"3,701","38,649",2006-02-25,MD
Maryland,"3,221","38,074",2006-03-04,MD
Maryland,"3,071","36,656",2006-03-11,MD
Maryland,"3,594","35,558",2006-03-18,MD
Maryland,"2,681","34,391",2006-03-25,MD
Maryland,"4,223","32,652",2006-04-01,MD
Maryland,"4,223","32,755",2006-04-08,MD
Maryland,"3,209","31,533",2006-04-15,MD
Maryland,"3,038","31,786",2006-04-22,MD
Maryland,"3,526","30,000",2006-04-29,MD
Maryland,"3,272","30,523",2006-05-06,MD
Maryland,"3,300","29,458",2006-05-13,MD
Maryland,"3,338","30,301",2006-05-20,MD
Maryland,"3,111","28,802",2006-05-27,MD
Maryland,"3,475","30,724",2006-06-03,MD
Maryland,"5,370","29,596",2006-06-10,MD
Maryland,"4,223","32,230",2006-06-17,MD
Maryland,"3,896","31,304",2006-06-24,MD
Maryland,"5,080","33,422",2006-07-01,MD
Maryland,"3,738","34,929",2006-07-08,MD
Maryland,"3,520","34,071",2006-07-15,MD
Maryland,"3,397","34,365",2006-07-22,MD
Maryland,"3,732","34,280",2006-07-29,MD
Maryland,"3,809","34,347",2006-08-05,MD
Maryland,"3,191","34,415",2006-08-12,MD
Maryland,"3,304","34,090",2006-08-19,MD
Maryland,"3,188","33,141",2006-08-26,MD
Maryland,"3,342","31,489",2006-09-02,MD
Maryland,"3,117","30,693",2006-09-09,MD
Maryland,"3,110","29,484",2006-09-16,MD
Maryland,"2,822","29,606",2006-09-23,MD
Maryland,"4,052","28,935",2006-09-30,MD
Maryland,"3,368","30,244",2006-10-07,MD
Maryland,"3,585","29,378",2006-10-14,MD
Maryland,"3,353","30,603",2006-10-21,MD
Maryland,"3,929","30,048",2006-10-28,MD
Maryland,"3,390","30,608",2006-11-04,MD
Maryland,"4,591","31,245",2006-11-11,MD
Maryland,"4,085","31,290",2006-11-18,MD
Maryland,"4,896","33,671",2006-11-25,MD
Maryland,"4,379","35,578",2006-12-02,MD
Maryland,"4,016","32,091",2006-12-09,MD
Maryland,"5,907","34,852",2006-12-16,MD
Maryland,"8,105","34,695",2006-12-23,MD
Maryland,"5,641","42,077",2006-12-30,MD
Maryland,"6,353","38,940",2007-01-06,MD
Maryland,"4,633","41,216",2007-01-13,MD
Maryland,"4,995","39,387",2007-01-20,MD
Maryland,"4,508","43,157",2007-01-27,MD
Maryland,"5,422","40,041",2007-02-03,MD
Maryland,"4,404","44,498",2007-02-10,MD
Maryland,"4,000","41,165",2007-02-17,MD
Maryland,"3,607","44,950",2007-02-24,MD
Maryland,"3,695","39,456",2007-03-03,MD
Maryland,"3,035","42,182",2007-03-10,MD
Maryland,"3,267","37,751",2007-03-17,MD
Maryland,"3,000","39,007",2007-03-24,MD
Maryland,"5,005","34,414",2007-03-31,MD
Maryland,"3,763","37,315",2007-04-07,MD
Maryland,"3,304","32,308",2007-04-14,MD
Maryland,"3,024","35,328",2007-04-21,MD
Maryland,"3,262","30,743",2007-04-28,MD
Maryland,"3,235","33,659",2007-05-05,MD
Maryland,"3,312","29,662",2007-05-12,MD
Maryland,"3,410","33,006",2007-05-19,MD
Maryland,"3,108","29,760",2007-05-26,MD
Maryland,"3,854","32,575",2007-06-02,MD
Maryland,"4,505","30,674",2007-06-09,MD
Maryland,"5,304","33,482",2007-06-16,MD
Maryland,"3,913","33,121",2007-06-23,MD
Maryland,"4,870","34,827",2007-06-30,MD
Maryland,"3,832","33,653",2007-07-07,MD
Maryland,"3,623","36,087",2007-07-14,MD
Maryland,"3,612","36,439",2007-07-21,MD
Maryland,"3,881","35,885",2007-07-28,MD
Maryland,"3,797","36,213",2007-08-04,MD
Maryland,"3,525","35,535",2007-08-11,MD
Maryland,"3,826","36,304",2007-08-18,MD
Maryland,"3,417","35,627",2007-08-25,MD
Maryland,"3,321","33,683",2007-09-01,MD
Maryland,"3,450","32,560",2007-09-08,MD
Maryland,"3,424","31,313",2007-09-15,MD
Maryland,"3,461","32,120",2007-09-22,MD
Maryland,"3,045","31,351",2007-09-29,MD
Maryland,"5,195","31,309",2007-10-06,MD
Maryland,"4,011","32,797",2007-10-13,MD
Maryland,"4,414","31,082",2007-10-20,MD
Maryland,"4,209","35,565",2007-10-27,MD
Maryland,"4,639","32,380",2007-11-03,MD
Maryland,"4,254","36,638",2007-11-10,MD
Maryland,"4,548","33,319",2007-11-17,MD
Maryland,"5,290","40,534",2007-11-24,MD
Maryland,"5,040","37,419",2007-12-01,MD
Maryland,"5,212","39,753",2007-12-08,MD
Maryland,"5,644","39,442",2007-12-15,MD
Maryland,"8,147","41,555",2007-12-22,MD
Maryland,"5,291","46,208",2007-12-29,MD
Maryland,"7,452","47,403",2008-01-05,MD
Maryland,"5,390","46,732",2008-01-12,MD
Maryland,"5,894","47,071",2008-01-19,MD
Maryland,"4,844","49,472",2008-01-26,MD
Maryland,"4,737","47,796",2008-02-02,MD
Maryland,"4,572","49,376",2008-02-09,MD
Maryland,"4,115","47,934",2008-02-16,MD
Maryland,"4,343","49,821",2008-02-23,MD
Maryland,"4,697","47,968",2008-03-01,MD
Maryland,"4,163","48,723",2008-03-08,MD
Maryland,"4,740","46,818",2008-03-15,MD
Maryland,"4,406","47,004",2008-03-22,MD
Maryland,"4,477","46,015",2008-03-29,MD
Maryland,"5,263","45,137",2008-04-05,MD
Maryland,"4,268","44,115",2008-04-12,MD
Maryland,"3,676","43,696",2008-04-19,MD
Maryland,"4,097","43,156",2008-04-26,MD
Maryland,"4,054","42,529",2008-05-03,MD
Maryland,"4,252","41,906",2008-05-10,MD
Maryland,"4,310","42,475",2008-05-17,MD
Maryland,"3,734","41,447",2008-05-24,MD
Maryland,"4,641","42,085",2008-05-31,MD
Maryland,"5,866","42,862",2008-06-07,MD
Maryland,"6,049","43,811",2008-06-14,MD
Maryland,"4,529","45,524",2008-06-21,MD
Maryland,"4,843","45,152",2008-06-28,MD
Maryland,"5,867","47,825",2008-07-05,MD
Maryland,"4,619","48,092",2008-07-12,MD
Maryland,"4,575","49,000",2008-07-19,MD
Maryland,"5,550","50,406",2008-07-26,MD
Maryland,"5,223","49,079",2008-08-02,MD
Maryland,"4,831","49,015",2008-08-09,MD
Maryland,"4,664","49,947",2008-08-16,MD
Maryland,"4,504","48,322",2008-08-23,MD
Maryland,"4,696","47,750",2008-08-30,MD
Maryland,"4,925","46,376",2008-09-06,MD
Maryland,"4,768","45,755",2008-09-13,MD
Maryland,"4,923","46,016",2008-09-20,MD
Maryland,"5,755","46,419",2008-09-27,MD
Maryland,"6,594","47,330",2008-10-04,MD
Maryland,"6,001","48,493",2008-10-11,MD
Maryland,"6,542","49,741",2008-10-18,MD
Maryland,"6,648","51,894",2008-10-25,MD
Maryland,"7,324","52,920",2008-11-01,MD
Maryland,"7,396","55,410",2008-11-08,MD
Maryland,"7,957","57,546",2008-11-15,MD
Maryland,"6,341","58,040",2008-11-22,MD
Maryland,"8,733","63,749",2008-11-29,MD
Maryland,"8,679","67,287",2008-12-06,MD
Maryland,"8,271","65,963",2008-12-13,MD
Maryland,"10,447","70,573",2008-12-20,MD
Maryland,"8,342","75,590",2008-12-27,MD
Maryland,"12,031","80,977",2009-01-03,MD
Maryland,"9,708","82,352",2009-01-10,MD
Maryland,"7,386","81,118",2009-01-17,MD
Maryland,"8,870","86,258",2009-01-24,MD
Maryland,"8,793","86,871",2009-01-31,MD
Maryland,"7,635","88,841",2009-02-07,MD
Maryland,"7,063","89,110",2009-02-14,MD
Maryland,"7,718","90,331",2009-02-21,MD
Maryland,"8,427","91,526",2009-02-28,MD
Maryland,"7,245","92,986",2009-03-07,MD
Maryland,"7,592","91,846",2009-03-14,MD
Maryland,"6,187","91,957",2009-03-21,MD
Maryland,"7,133","90,715",2009-03-28,MD
Maryland,"8,969","88,666",2009-04-04,MD
Maryland,"6,594","90,939",2009-04-11,MD
Maryland,"7,789","87,753",2009-04-18,MD
Maryland,"7,074","89,053",2009-04-25,MD
Maryland,"8,075","85,517",2009-05-02,MD
Maryland,"6,728","87,225",2009-05-09,MD
Maryland,"7,233","84,284",2009-05-16,MD
Maryland,"6,187","84,286",2009-05-23,MD
Maryland,"7,478","84,643",2009-05-30,MD
Maryland,"7,011","85,485",2009-06-06,MD
Maryland,"9,353","84,942",2009-06-13,MD
Maryland,"7,140","87,076",2009-06-20,MD
Maryland,"7,164","84,129",2009-06-27,MD
Maryland,"8,556","89,748",2009-07-04,MD
Maryland,"7,643","87,867",2009-07-11,MD
Maryland,"7,420","88,714",2009-07-18,MD
Maryland,"6,769","86,712",2009-07-25,MD
Maryland,"7,281","87,159",2009-08-01,MD
Maryland,"6,689","84,884",2009-08-08,MD
Maryland,"6,380","85,779",2009-08-15,MD
Maryland,"6,507","83,365",2009-08-22,MD
Maryland,"5,996","80,991",2009-08-29,MD
Maryland,"5,771","77,954",2009-09-05,MD
Maryland,"6,299","77,670",2009-09-12,MD
Maryland,"6,177","74,915",2009-09-19,MD
Maryland,"5,940","75,258",2009-09-26,MD
Maryland,"8,723","73,444",2009-10-03,MD
Maryland,"6,906","75,357",2009-10-10,MD
Maryland,"7,911","72,992",2009-10-17,MD
Maryland,"7,607","77,085",2009-10-24,MD
Maryland,"8,362","74,105",2009-10-31,MD
Maryland,"7,096","67,995",2009-11-07,MD
Maryland,"7,521","74,400",2009-11-14,MD
Maryland,"6,142","75,756",2009-11-21,MD
Maryland,"10,200","77,879",2009-11-28,MD
Maryland,"10,109","82,343",2009-12-05,MD
Maryland,"9,365","75,639",2009-12-12,MD
Maryland,"10,854","81,388",2009-12-19,MD
Maryland,"8,545","71,636",2009-12-26,MD
Maryland,"12,528","91,084",2010-01-02,MD
Maryland,"10,125","86,755",2010-01-09,MD
Maryland,"7,633","88,292",2010-01-16,MD
Maryland,"8,291","86,124",2010-01-23,MD
Maryland,"8,290","88,126",2010-01-30,MD
Maryland,"7,667","81,801",2010-02-06,MD
Maryland,"9,166","92,209",2010-02-13,MD
Maryland,"7,803","88,646",2010-02-20,MD
Maryland,"7,386","89,357",2010-02-27,MD
Maryland,"7,196","86,247",2010-03-06,MD
Maryland,"6,408","85,111",2010-03-13,MD
Maryland,"6,162","81,645",2010-03-20,MD
Maryland,"6,994","80,657",2010-03-27,MD
Maryland,"7,633","76,812",2010-04-03,MD
Maryland,"6,359","76,557",2010-04-10,MD
Maryland,"5,859","71,844",2010-04-17,MD
Maryland,"6,211","71,985",2010-04-24,MD
Maryland,"6,026","68,762",2010-05-01,MD
Maryland,"6,299","69,274",2010-05-08,MD
Maryland,"6,448","66,815",2010-05-15,MD
Maryland,"6,037","67,684",2010-05-22,MD
Maryland,"5,777","65,115",2010-05-29,MD
Maryland,"6,304","66,449",2010-06-05,MD
Maryland,"7,708","66,001",2010-06-12,MD
Maryland,"7,641","69,411",2010-06-19,MD
Maryland,"7,084","69,436",2010-06-26,MD
Maryland,"7,815","73,148",2010-07-03,MD
Maryland,"7,068","74,302",2010-07-10,MD
Maryland,"6,318","76,111",2010-07-17,MD
Maryland,"6,358","73,434",2010-07-24,MD
Maryland,"6,560","70,779",2010-07-31,MD
Maryland,"6,282","69,879",2010-08-07,MD
Maryland,"6,532","69,348",2010-08-14,MD
Maryland,"5,982","69,364",2010-08-21,MD
Maryland,"6,080","68,243",2010-08-28,MD
Maryland,"5,602","64,848",2010-09-04,MD
Maryland,"5,950","63,576",2010-09-11,MD
Maryland,"5,803","62,273",2010-09-18,MD
Maryland,"6,015","62,112",2010-09-25,MD
Maryland,"8,872","61,593",2010-10-02,MD
Maryland,"5,850","63,050",2010-10-09,MD
Maryland,"6,684","60,954",2010-10-16,MD
Maryland,"6,385","63,998",2010-10-23,MD
Maryland,"6,790","60,439",2010-10-30,MD
Maryland,"6,420","63,811",2010-11-06,MD
Maryland,"7,035","62,102",2010-11-13,MD
Maryland,"5,935","62,795",2010-11-20,MD
Maryland,"7,508","64,594",2010-11-27,MD
Maryland,"6,945","68,353",2010-12-04,MD
Maryland,"7,603","63,022",2010-12-11,MD
Maryland,"8,527","69,661",2010-12-18,MD
Maryland,"8,746","66,935",2010-12-25,MD
Maryland,"11,664","77,006",2011-01-01,MD
Maryland,"8,707","73,212",2011-01-08,MD
Maryland,"6,911","72,882",2011-01-15,MD
Maryland,"7,460","74,868",2011-01-22,MD
Maryland,"7,987","75,355",2011-01-29,MD
Maryland,"6,002","75,209",2011-02-05,MD
Maryland,"5,510","72,932",2011-02-12,MD
Maryland,"5,418","72,884",2011-02-19,MD
Maryland,"6,230","71,190",2011-02-26,MD
Maryland,"5,596","70,729",2011-03-05,MD
Maryland,"5,378","68,005",2011-03-12,MD
Maryland,"5,632","67,508",2011-03-19,MD
Maryland,"5,464","65,411",2011-03-26,MD
Maryland,"7,957","64,082",2011-04-02,MD
Maryland,"5,537","62,968",2011-04-09,MD
Maryland,"6,895","60,677",2011-04-16,MD
Maryland,"5,018","62,087",2011-04-23,MD
Maryland,"5,702","58,373",2011-04-30,MD
Maryland,"5,542","58,163",2011-05-07,MD
Maryland,"6,006","57,196",2011-05-14,MD
Maryland,"5,776","57,599",2011-05-21,MD
Maryland,"5,323","56,703",2011-05-28,MD
Maryland,"5,865","57,363",2011-06-04,MD
Maryland,"6,616","58,248",2011-06-11,MD
Maryland,"7,685","58,753",2011-06-18,MD
Maryland,"6,413","60,650",2011-06-25,MD
Maryland,"7,036","59,884",2011-07-02,MD
Maryland,"6,084","63,220",2011-07-09,MD
Maryland,"5,635","61,424",2011-07-16,MD
Maryland,"5,541","62,192",2011-07-23,MD
Maryland,"6,047","61,123",2011-07-30,MD
Maryland,"5,797","61,988",2011-08-06,MD
Maryland,"6,150","61,315",2011-08-13,MD
Maryland,"5,225","61,402",2011-08-20,MD
Maryland,"5,823","59,456",2011-08-27,MD
Maryland,"6,347","57,832",2011-09-03,MD
Maryland,"5,794","57,615",2011-09-10,MD
Maryland,"5,357","55,078",2011-09-17,MD
Maryland,"5,333","55,336",2011-09-24,MD
Maryland,"7,204","54,000",2011-10-01,MD
Maryland,"5,176","59,558",2011-10-08,MD
Maryland,"6,051","46,959",2011-10-15,MD
Maryland,"5,739","62,702",2011-10-22,MD
Maryland,"6,804","48,894",2011-10-29,MD
Maryland,"5,401","61,830",2011-11-05,MD
Maryland,"6,486","50,229",2011-11-12,MD
Maryland,"5,754","61,838",2011-11-19,MD
Maryland,"7,160","54,393",2011-11-26,MD
Maryland,"6,359","66,912",2011-12-03,MD
Maryland,"6,262","53,274",2011-12-10,MD
Maryland,"8,163","67,883",2011-12-17,MD
Maryland,"9,384","56,366",2011-12-24,MD
Maryland,"9,594","74,143",2011-12-31,MD
Maryland,"8,131","62,830",2012-01-07,MD
Maryland,"6,784","72,480",2012-01-14,MD
Maryland,"7,083","64,191",2012-01-21,MD
Maryland,"6,600","73,141",2012-01-28,MD
Maryland,"6,112","63,561",2012-02-04,MD
Maryland,"5,739","71,896",2012-02-11,MD
Maryland,"4,994","62,624",2012-02-18,MD
Maryland,"5,631","70,715",2012-02-25,MD
Maryland,"5,326","62,385",2012-03-03,MD
Maryland,"4,998","68,053",2012-03-10,MD
Maryland,"5,139","60,238",2012-03-17,MD
Maryland,"5,089","64,833",2012-03-24,MD
Maryland,"8,210","57,372",2012-03-31,MD
Maryland,"5,345","62,576",2012-04-07,MD
Maryland,"5,172","55,534",2012-04-14,MD
Maryland,"5,073","58,506",2012-04-21,MD
Maryland,"5,413","54,188",2012-04-28,MD
Maryland,"4,981","56,865",2012-05-05,MD
Maryland,"5,607","53,145",2012-05-12,MD
Maryland,"5,814","56,176",2012-05-19,MD
Maryland,"4,766","53,400",2012-05-26,MD
Maryland,"5,796","55,692",2012-06-02,MD
Maryland,"8,420","54,691",2012-06-09,MD
Maryland,"6,155","57,948",2012-06-16,MD
Maryland,"5,349","57,203",2012-06-23,MD
Maryland,"6,324","59,478",2012-06-30,MD
Maryland,"6,333","59,714",2012-07-07,MD
Maryland,"5,884","60,800",2012-07-14,MD
Maryland,"5,194","59,161",2012-07-21,MD
Maryland,"5,630","60,863",2012-07-28,MD
Maryland,"5,321","59,426",2012-08-04,MD
Maryland,"5,157","60,625",2012-08-11,MD
Maryland,"4,869","59,509",2012-08-18,MD
Maryland,"5,067","59,420",2012-08-25,MD
Maryland,"4,781","56,227",2012-09-01,MD
Maryland,"4,756","55,040",2012-09-08,MD
Maryland,"4,893","53,272",2012-09-15,MD
Maryland,"5,419","54,131",2012-09-22,MD
Maryland,"5,814","53,268",2012-09-29,MD
Maryland,"5,763","53,567",2012-10-06,MD
Maryland,"6,213","53,382",2012-10-13,MD
Maryland,"4,852","53,275",2012-10-20,MD
Maryland,"6,351","53,735",2012-10-27,MD
Maryland,"5,775","56,333",2012-11-03,MD
Maryland,"5,457","54,984",2012-11-10,MD
Maryland,"5,106","52,972",2012-11-17,MD
Maryland,"6,843","58,093",2012-11-24,MD
Maryland,"6,211","57,404",2012-12-01,MD
Maryland,"5,735","55,845",2012-12-08,MD
Maryland,"7,088","58,520",2012-12-15,MD
Maryland,"9,270","57,582",2012-12-22,MD
Maryland,"7,226","65,825",2012-12-29,MD
Maryland,"7,928","63,969",2013-01-05,MD
Maryland,"7,200","65,408",2013-01-12,MD
Maryland,"6,137","63,924",2013-01-19,MD
Maryland,"6,424","66,421",2013-01-26,MD
Maryland,"5,778","64,107",2013-02-02,MD
Maryland,"5,189","65,179",2013-02-09,MD
Maryland,"4,751","63,028",2013-02-16,MD
Maryland,"5,347","64,835",2013-02-23,MD
Maryland,"5,161","62,121",2013-03-02,MD
Maryland,"5,010","62,600",2013-03-09,MD
Maryland,"5,140","60,382",2013-03-16,MD
Maryland,"5,605","60,652",2013-03-23,MD
Maryland,"5,677","58,716",2013-03-30,MD
Maryland,"5,386","61,886",2013-04-06,MD
Maryland,"4,619","54,929",2013-04-13,MD
Maryland,"4,578","59,226",2013-04-20,MD
Maryland,"5,019","54,850",2013-04-27,MD
Maryland,"5,035","57,598",2013-05-04,MD
Maryland,"4,946","53,864",2013-05-11,MD
Maryland,"5,360","55,463",2013-05-18,MD
Maryland,"4,452","52,257",2013-05-25,MD
Maryland,"5,461","53,296",2013-06-01,MD
Maryland,"6,526","50,588",2013-06-08,MD
Maryland,"6,938","52,357",2013-06-15,MD
Maryland,"5,223","50,944",2013-06-22,MD
Maryland,"5,875","52,724",2013-06-29,MD
Maryland,"5,996","52,988",2013-07-06,MD
Maryland,"4,909","54,100",2013-07-13,MD
Maryland,"4,546","52,811",2013-07-20,MD
Maryland,"5,201","54,286",2013-07-27,MD
Maryland,"5,311","52,545",2013-08-03,MD
Maryland,"4,589","54,488",2013-08-10,MD
Maryland,"4,840","52,733",2013-08-17,MD
Maryland,"4,732","53,231",2013-08-24,MD
Maryland,"4,437","49,489",2013-08-31,MD
Maryland,"4,508","49,609",2013-09-07,MD
Maryland,"4,642","48,746",2013-09-14,MD
Maryland,"4,546","49,280",2013-09-21,MD
Maryland,"9,155","48,695",2013-09-28,MD
Maryland,"9,757","69,015",2013-10-05,MD
Maryland,"6,535","52,379",2013-10-12,MD
Maryland,"6,104","52,673",2013-10-19,MD
Maryland,"5,531","50,806",2013-10-26,MD
Maryland,"5,973","51,075",2013-11-02,MD
Maryland,"5,281","51,809",2013-11-09,MD
Maryland,"5,693","52,910",2013-11-16,MD
Maryland,"5,582","51,389",2013-11-23,MD
Maryland,"6,510","56,410",2013-11-30,MD
Maryland,"7,293","54,896",2013-12-07,MD
Maryland,"7,182","57,116",2013-12-14,MD
Maryland,"9,157","57,057",2013-12-21,MD
Maryland,"5,845","63,077",2013-12-28,MD
Maryland,"8,271","58,273",2014-01-04,MD
Maryland,"6,554","59,650",2014-01-11,MD
Maryland,"5,912","58,941",2014-01-18,MD
Maryland,"6,632","62,204",2014-01-25,MD
Maryland,"5,932","61,828",2014-02-01,MD
Maryland,"4,338","62,431",2014-02-08,MD
Maryland,"4,765","61,932",2014-02-15,MD
Maryland,"4,688","61,577",2014-02-22,MD
Maryland,"4,801","60,769",2014-03-01,MD
Maryland,"4,616","60,746",2014-03-08,MD
Maryland,"4,512","59,137",2014-03-15,MD
Maryland,"4,043","58,349",2014-03-22,MD
Maryland,"4,136","56,516",2014-03-29,MD
Maryland,"4,744","53,991",2014-04-05,MD
Maryland,"5,742","52,697",2014-04-12,MD
Maryland,"4,072","53,577",2014-04-19,MD
Maryland,"4,572","50,890",2014-04-26,MD
Maryland,"4,176","50,501",2014-05-03,MD
Maryland,"4,137","49,384",2014-05-10,MD
Maryland,"4,517","49,050",2014-05-17,MD
Maryland,"3,910","48,744",2014-05-24,MD
Maryland,"4,511","48,969",2014-05-31,MD
Maryland,"4,596","49,055",2014-06-07,MD
Maryland,"6,220","49,066",2014-06-14,MD
Maryland,"5,128","50,727",2014-06-21,MD
Maryland,"4,674","50,819",2014-06-28,MD
Maryland,"5,088","52,236",2014-07-05,MD
Maryland,"4,072","52,367",2014-07-12,MD
Maryland,"4,191","53,442",2014-07-19,MD
Maryland,"4,012","53,306",2014-07-26,MD
Maryland,"4,331","52,510",2014-08-02,MD
Maryland,"3,870","52,235",2014-08-09,MD
Maryland,"3,922","51,478",2014-08-16,MD
Maryland,"3,720","49,869",2014-08-23,MD
Maryland,"3,953","46,519",2014-08-30,MD
Maryland,"3,774","45,670",2014-09-06,MD
Maryland,"3,613","44,702",2014-09-13,MD
Maryland,"3,701","44,214",2014-09-20,MD
Maryland,"3,954","43,806",2014-09-27,MD
Maryland,"4,899","43,407",2014-10-04,MD
Maryland,"4,316","43,681",2014-10-11,MD
Maryland,"4,395","44,336",2014-10-18,MD
Maryland,"4,304","44,449",2014-10-25,MD
Maryland,"4,770","44,946",2014-11-01,MD
Maryland,"4,119","45,443",2014-11-08,MD
Maryland,"5,288","45,984",2014-11-15,MD
Maryland,"4,413","45,281",2014-11-22,MD
Maryland,"5,398","49,275",2014-11-29,MD
Maryland,"4,869","48,142",2014-12-06,MD
Maryland,"5,320","48,604",2014-12-13,MD
Maryland,"8,692","48,964",2014-12-20,MD
Maryland,"5,879","55,745",2014-12-27,MD
Maryland,"8,273","57,945",2015-01-03,MD
Maryland,"5,697","57,315",2015-01-10,MD
Maryland,"4,465","57,051",2015-01-17,MD
Maryland,"5,178","56,783",2015-01-24,MD
Maryland,"4,694","57,078",2015-01-31,MD
Maryland,"3,966","55,748",2015-02-07,MD
Maryland,"5,615","55,148",2015-02-14,MD
Maryland,"4,873","56,968",2015-02-21,MD
Maryland,"4,277","54,088",2015-02-28,MD
Maryland,"4,587","55,519",2015-03-07,MD
Maryland,"3,978","51,747",2015-03-14,MD
Maryland,"3,617","49,310",2015-03-21,MD
Maryland,"4,708","46,628",2015-03-28,MD
Maryland,"4,546","45,402",2015-04-04,MD
Maryland,"3,549","44,039",2015-04-11,MD
Maryland,"3,492","41,553",2015-04-18,MD
Maryland,"3,450","40,307",2015-04-25,MD
Maryland,"3,750","39,378",2015-05-02,MD
Maryland,"3,636","38,732",2015-05-09,MD
Maryland,"3,773","38,094",2015-05-16,MD
Maryland,"3,386","37,673",2015-05-23,MD
Maryland,"4,060","38,071",2015-05-30,MD
Maryland,"3,834","38,321",2015-06-06,MD
Maryland,"5,281","38,324",2015-06-13,MD
Maryland,"5,274","39,589",2015-06-20,MD
Maryland,"3,970","40,873",2015-06-27,MD
Maryland,"4,553","42,279",2015-07-04,MD
Maryland,"3,677","42,374",2015-07-11,MD
Maryland,"3,470","41,869",2015-07-18,MD
Maryland,"3,591","41,807",2015-07-25,MD
Maryland,"4,095","41,535",2015-08-01,MD
Maryland,"3,546","41,988",2015-08-08,MD
Maryland,"3,522","41,560",2015-08-15,MD
Maryland,"3,354","40,832",2015-08-22,MD
Maryland,"3,617","38,336",2015-08-29,MD
Maryland,"2,894","36,453",2015-09-05,MD
Maryland,"3,274","35,468",2015-09-12,MD
Maryland,"3,157","34,848",2015-09-19,MD
Maryland,"3,684","34,520",2015-09-26,MD
Maryland,"4,160","34,492",2015-10-03,MD
Maryland,"3,652","34,580",2015-10-10,MD
Maryland,"3,890","35,039",2015-10-17,MD
Maryland,"3,843","35,435",2015-10-24,MD
Maryland,"4,366","36,109",2015-10-31,MD
Maryland,"3,762","36,412",2015-11-07,MD
Maryland,"4,171","36,930",2015-11-14,MD
Maryland,"4,325","36,150",2015-11-21,MD
Maryland,"5,086","40,296",2015-11-28,MD
Maryland,"4,131","39,367",2015-12-05,MD
Maryland,"4,749","39,501",2015-12-12,MD
Maryland,"7,336","39,870",2015-12-19,MD
Maryland,"6,275","44,873",2015-12-26,MD
Maryland,"7,100","48,334",2016-01-02,MD
Maryland,"5,227","46,576",2016-01-09,MD
Maryland,"4,812","46,577",2016-01-16,MD
Maryland,"7,275","47,194",2016-01-23,MD
Maryland,"5,364","50,802",2016-01-30,MD
Maryland,"4,052","48,120",2016-02-06,MD
Maryland,"3,671","47,606",2016-02-13,MD
Maryland,"3,906","47,387",2016-02-20,MD
Maryland,"3,693","46,679",2016-02-27,MD
Maryland,"3,386","44,949",2016-03-05,MD
Maryland,"3,645","42,916",2016-03-12,MD
Maryland,"4,144","41,611",2016-03-19,MD
Maryland,"4,021","40,608",2016-03-26,MD
Maryland,"4,082","39,699",2016-04-02,MD
Maryland,"3,359","37,869",2016-04-09,MD
Maryland,"3,230","36,889",2016-04-16,MD
Maryland,"3,316","35,516",2016-04-23,MD
Maryland,"4,091","35,279",2016-04-30,MD
Maryland,"3,515","35,389",2016-05-07,MD
Maryland,"4,080","34,753",2016-05-14,MD
